,parameter_stable_id,external_sample_id,date_of_birth,experiment_source_id,sex,colony_id,download_url,jpeg_url,allele_symbol
0,IMPC_EYE_050_001,K86595,2015-06-09T00:00:00Z,Eye Morphology - K86595 - 500260,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702524,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702524,
0,IMPC_EYE_050_001,K65799,2015-02-21T00:00:00Z,Eye Morphology - K65799 - 412934,female,JR25927,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701008,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701008,Krt77<em1(IMPC)J>
0,IMPC_EYE_050_001,K68821,2015-03-28T00:00:00Z,Eye Morphology - K68821 - 427905,male,JR25732,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701615,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701615,Fxn<em1(IMPC)J>
0,IMPC_EYE_050_001,K57078,2015-01-05T00:00:00Z,Eye Morphology - K57078 - 379463,male,JR25640,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699337,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699337,Rrp8<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K63311,2015-02-03T00:00:00Z,Eye Morphology - K63311 - 396420,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701204,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701204,
0,IMPC_EYE_050_001,X2386,2017-01-17T00:00:00Z,Eye Morphology - X2386 - 1264277,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702188,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702188,
0,IMPC_EYE_050_001,K57462,2014-12-30T00:00:00Z,Eye Morphology - K57462 - 372709,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699937,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699937,
0,IMPC_EYE_050_001,J12398,2015-10-18T00:00:00Z,Eye Morphology - J12398 - 675896,female,JR26484,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699775,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699775,Tmem79<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K61076,2015-01-17T00:00:00Z,Eye Morphology - K61076 - 384366,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701025,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701025,
0,IMPC_EYE_050_001,K81179,2015-05-27T00:00:00Z,Eye Morphology - K81179 - 485033,male,JR25852,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699167,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699167,Mettl16<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K2005,2014-01-24T00:00:00Z,Eye Morphology - K2005 - 183341,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699421,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699421,
0,IMPC_EYE_050_001,K24544,2014-06-19T00:00:00Z,Eye Morphology - K24544 - 280036,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702332,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702332,
0,IMPC_EYE_050_001,K2536,2014-01-29T00:00:00Z,Eye Morphology - K2536 - 188200,male,JR23058,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699566,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699566,Parp8<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,J28697,2016-01-07T00:00:00Z,Eye Morphology - J28697 - 776086,male,JR27693,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700048,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700048,Galnt12<em1(IMPC)J>
0,IMPC_EYE_050_001,K32525,2014-08-30T00:00:00Z,Eye Morphology - K32525 - 309879,male,JR23307,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702518,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702518,Cdk15<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K79263,2015-05-20T00:00:00Z,Eye Morphology - K79263 - 468095,male,JR25639,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700003,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700003,Pfdn6<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J33492,2016-01-19T00:00:00Z,Eye Morphology - J33492 - 795385,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699927,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699927,
0,IMPC_EYE_050_001,K31211,2014-08-02T00:00:00Z,Eye Morphology - K31211 - 297476,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699930,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699930,
0,IMPC_EYE_050_001,K22082,2014-06-15T00:00:00Z,Eye Morphology - K22082 - 272967,male,JR18838,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702491,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702491,Dnmt3a<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J35591,2016-02-11T00:00:00Z,Eye Morphology - J35591 - 821931,male,JR25583,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699834,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699834,Limch1<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,K80531,2015-05-12T00:00:00Z,Eye Morphology - K80531 - 458133,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701178,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701178,
0,IMPC_EYE_050_001,J42483,2016-03-15T00:00:00Z,Eye Morphology - J42483 - 864456,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699537,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699537,
0,IMPC_EYE_050_001,K99444,2015-08-11T00:00:00Z,Eye Morphology - K99444 - 597691,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699302,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699302,
0,IMPC_EYE_050_001,K98624,2015-08-23T00:00:00Z,Eye Morphology - K98624 - 603954,female,JR26068,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699580,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699580,Sprr3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J12226,2015-10-12T00:00:00Z,Eye Morphology - J12226 - 665850,male,JR21488,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702358,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702358,Myorg<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K32279,2014-08-13T00:00:00Z,Eye Morphology - K32279 - 299732,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700154,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700154,
0,IMPC_EYE_050_001,K54448,2014-12-20T00:00:00Z,Eye Morphology - K54448 - 364195,female,JR24055,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699392,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699392,Jam2<tm1.1(KOMP)Mbp>
0,IMPC_EYE_050_001,K98169,2015-08-04T00:00:00Z,Eye Morphology - K98169 - 574857,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701687,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701687,
0,IMPC_EYE_050_001,J15081,2015-11-01T00:00:00Z,Eye Morphology - J15081 - 693559,male,JR26920,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701328,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701328,Sfxn4<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K83284,2015-06-06T00:00:00Z,Eye Morphology - K83284 - 504471,male,JR24183,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702274,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702274,Bclaf1<tm1b(EUCOMM)Wtsi>
0,IMPC_EYE_050_001,J23214,2015-12-09T00:00:00Z,Eye Morphology - J23214 - 739597,male,JR26494,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701385,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701385,Rad1<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J41536,2016-03-12T00:00:00Z,Eye Morphology - J41536 - 866336,male,JR25587,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700297,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700297,Rbm4b<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K69271,2015-03-26T00:00:00Z,Eye Morphology - K69271 - 420268,female,JR25516,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701624,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701624,Mettl7b<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K78177,2015-05-05T00:00:00Z,Eye Morphology - K78177 - 453402,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701098,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701098,
0,IMPC_EYE_050_001,J11441,2015-10-07T00:00:00Z,Eye Morphology - J11441 - 659724,male,JR24946,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701440,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701440,Hemgn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K56580,2015-01-05T00:00:00Z,Eye Morphology - K56580 - 379637,female,JR25480,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699269,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699269,Cpb1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J31461,2016-01-10T00:00:00Z,Eye Morphology - J31461 - 786949,male,JR26920,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702113,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702113,Sfxn4<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K22937,2014-06-13T00:00:00Z,Eye Morphology - K22937 - 274461,male,JR24035,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699619,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699619,Cyb5d2<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K673,2014-01-07T00:00:00Z,Eye Morphology - K673 - 180678,male,JR22093,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699449,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699449,Jam3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K88228,2015-06-16T00:00:00Z,Eye Morphology - K88228 - 511960,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701356,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701356,
0,IMPC_EYE_050_001,J34890,2016-02-05T00:00:00Z,Eye Morphology - J34890 - 814530,male,JR24901,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700051,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700051,1700016K19Rik<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K38628,2014-09-16T00:00:00Z,Eye Morphology - K38628 - 321082,male,JR24269,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702453,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702453,Htr1f<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J4388,2015-09-21T00:00:00Z,Eye Morphology - J4388 - 638339,male,JR26918,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701513,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701513,Snx3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K13643,2014-04-20T00:00:00Z,Eye Morphology - K13643 - 239295,male,JR18697,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701041,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701041,Nemf<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,K69417,2015-03-31T00:00:00Z,Eye Morphology - K69417 - 426115,male,JR25266,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701508,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701508,Gjd4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K54447,2015-01-01T00:00:00Z,Eye Morphology - K54447 - 364157,male,JR24055,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699202,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699202,Jam2<tm1.1(KOMP)Mbp>
0,IMPC_EYE_050_001,J46052,2016-04-12T00:00:00Z,Eye Morphology - J46052 - 899604,female,JR27203,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701408,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701408,Prkab1<em1(IMPC)J>
0,IMPC_EYE_050_001,K6286,2014-02-27T00:00:00Z,Eye Morphology - K6286 - 205682,female,JR22780,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699889,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699889,Sorbs2<tm1.1(KOMP)Mbp>
0,IMPC_EYE_050_001,J47833,2016-05-06T00:00:00Z,Eye Morphology - J47833 - 923698,male,JR26617,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1356527,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1356527,Lcp1<tm1e.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K95286,2015-07-21T00:00:00Z,Eye Morphology - K95286 - 559246,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701708,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701708,
0,IMPC_EYE_050_001,K80538,2015-05-12T00:00:00Z,Eye Morphology - K80538 - 458284,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702355,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702355,
0,IMPC_EYE_050_001,K81978,2015-05-19T00:00:00Z,Eye Morphology - K81978 - 466757,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702220,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702220,
0,IMPC_EYE_050_001,J30813,2016-01-18T00:00:00Z,Eye Morphology - J30813 - 796317,male,JR26485,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701311,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701311,Spag17<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J13412,2015-10-28T00:00:00Z,Eye Morphology - J13412 - 683941,male,JR26832,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701068,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701068,Prss40<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,A35121,2014-01-01T00:00:00Z,Eye Morphology - A35121 - 172997,female,JR18639,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701446,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701446,Timp3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J7013,2015-09-26T00:00:00Z,Eye Morphology - J7013 - 650914,female,JR26542,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702477,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702477,Tpcn1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J10336,2015-09-29T00:00:00Z,Eye Morphology - J10336 - 646618,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700486,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700486,
0,IMPC_EYE_050_001,K71507,2015-03-24T00:00:00Z,Eye Morphology - K71507 - 424725,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702516,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702516,
0,IMPC_EYE_050_001,K68929,2015-03-09T00:00:00Z,Eye Morphology - K68929 - 422312,male,JR24942,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702003,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702003,Mrpl51<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K89627,2015-07-09T00:00:00Z,Eye Morphology - K89627 - 548661,female,JR25866,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701184,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701184,Rin3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,D61080,2021-03-09T00:00:00Z,Eye Morphology - D61080 - 3231099,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1342753,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1342753,
0,IMPC_EYE_050_001,K76405,2015-04-21T00:00:00Z,Eye Morphology - K76405 - 442789,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701591,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701591,
0,IMPC_EYE_050_001,J25760,2015-12-24T00:00:00Z,Eye Morphology - J25760 - 761751,male,JR27444,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701976,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701976,Klra7<em1(IMPC)J>
0,IMPC_EYE_050_001,A14378,2013-06-15T00:00:00Z,Eye Morphology - A14378 - 99665,female,JR18568,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1146259,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1146259,Prokr1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,D61311,2021-03-20T00:00:00Z,Eye Morphology - D61311 - 3256851,female,JR35064,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1342781,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1342781,Zfp267<em1(IMPC)J>
0,IMPC_EYE_050_001,C5116,2013-03-23T00:00:00Z,Eye Morphology - C5116 - 79665,male,JR18562,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702535,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702535,C1qtnf5<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J33178,2016-01-22T00:00:00Z,Eye Morphology - J33178 - 796687,male,JR25583,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699835,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699835,Limch1<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,J45065,2016-04-11T00:00:00Z,Eye Morphology - J45065 - 899120,female,JR27568,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701386,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701386,Rab11fip4<em1(IMPC)J>
0,IMPC_EYE_050_001,J11441,2015-10-07T00:00:00Z,Eye Morphology - J11441 - 659724,male,JR24946,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702052,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702052,Hemgn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K50109,2014-12-04T00:00:00Z,Eye Morphology - K50109 - 354831,female,JR25382,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699464,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699464,Snapin<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J36896,2016-02-15T00:00:00Z,Eye Morphology - J36896 - 828985,male,JR26503,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701547,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701547,Slc5a5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J30505,2016-01-14T00:00:00Z,Eye Morphology - J30505 - 786403,female,JR27607,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699147,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699147,Abca16<em1(IMPC)J>
0,IMPC_EYE_050_001,J12377,2015-10-17T00:00:00Z,Eye Morphology - J12377 - 675809,female,JR26484,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700414,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700414,Tmem79<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K61069,2015-01-17T00:00:00Z,Eye Morphology - K61069 - 382940,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701675,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701675,
0,IMPC_EYE_050_001,K39192,2014-09-23T00:00:00Z,Eye Morphology - K39192 - 327090,male,JR24042,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699633,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699633,Cldn13<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J3396,2015-09-01T00:00:00Z,Eye Morphology - J3396 - 611624,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699361,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699361,
0,IMPC_EYE_050_001,A31438,2013-11-22T00:00:00Z,Eye Morphology - A31438 - 164523,female,JR18586,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702440,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702440,Nat8f2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,C10192,2013-11-15T00:00:00Z,Eye Morphology - C10192 - 153710,male,JR18569,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701059,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701059,Arid3a<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J4744,2015-09-23T00:00:00Z,Eye Morphology - J4744 - 638999,male,JR27272,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702312,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702312,Med20<em1(IMPC)J>
0,IMPC_EYE_050_001,J55531,2016-06-17T00:00:00Z,Eye Morphology - J55531 - 980405,male,JR26610,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1342750,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1342750,Rbm26<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K23076,2014-06-18T00:00:00Z,Eye Morphology - K23076 - 274264,female,JR23664,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700342,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700342,Rab36<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K53200,2014-12-09T00:00:00Z,Eye Morphology - K53200 - 356468,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699309,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699309,
0,IMPC_EYE_050_001,K88285,2015-06-16T00:00:00Z,Eye Morphology - K88285 - 514925,male,JR25518,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700126,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700126,Lipn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K93500,2015-07-23T00:00:00Z,Eye Morphology - K93500 - 560567,male,JR26611,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701766,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701766,Fam217b<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J5209,2015-09-08T00:00:00Z,Eye Morphology - J5209 - 618143,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702500,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702500,
0,IMPC_EYE_050_001,J22376,2015-12-06T00:00:00Z,Eye Morphology - J22376 - 738550,female,JR26493,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699329,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699329,Rps6kl1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K50708,2014-11-26T00:00:00Z,Eye Morphology - K50708 - 351166,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1356513,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1356513,
0,IMPC_EYE_050_001,J36194,2016-02-22T00:00:00Z,Eye Morphology - J36194 - 838389,female,JR27568,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701395,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701395,Rab11fip4<em1(IMPC)J>
0,IMPC_EYE_050_001,K49506,2014-11-16T00:00:00Z,Eye Morphology - K49506 - 349658,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699081,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699081,
0,IMPC_EYE_050_001,K96333,2015-07-28T00:00:00Z,Eye Morphology - K96333 - 566472,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700166,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700166,
0,IMPC_EYE_050_001,J42583,2016-03-27T00:00:00Z,Eye Morphology - J42583 - 884011,male,JR27809,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700504,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700504,Hmbs<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,J36893,2016-02-15T00:00:00Z,Eye Morphology - J36893 - 828925,male,JR26503,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700595,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700595,Slc5a5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K94508,2015-07-11T00:00:00Z,Eye Morphology - K94508 - 554197,female,JR26233,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702338,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702338,Snx15<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J2079,2015-09-09T00:00:00Z,Eye Morphology - J2079 - 623785,male,JR26484,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702259,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702259,Tmem79<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,J31981,2016-01-12T00:00:00Z,Eye Morphology - J31981 - 784610,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699808,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699808,
0,IMPC_EYE_050_001,K1368,2014-01-22T00:00:00Z,Eye Morphology - K1368 - 181816,female,JR22783,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701702,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701702,Cacna1s<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K42374,2014-10-14T00:00:00Z,Eye Morphology - K42374 - 334048,female,JR22780,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699895,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699895,Sorbs2<tm1.1(KOMP)Mbp>
